Latitude,Longitude,valid_hours,total_hours,valid_ratio,year,avg_z0
49.3457,4.5852,3403.0,8748,0.3890032007315958,2010,0.04383328557014465
48.534,3.9223,3216.0,8748,0.3676268861454047,2010,0.04609449952840805
48.4624,4.0862,3155.0,8748,0.3606538637402835,2010,0.04605352506041527
49.9869,2.0023,3604.0,8748,0.41197988111568357,2010,0.03138605132699013
46.9846,2.0644,2673.0,8748,0.3055555555555556,2010,0.050066594034433365
44.9412,4.0873,4946.0,8748,0.5653863740283493,2010,1.4193555116653442
47.9496,3.3878,2980.0,8748,0.3406492912665752,2010,0.04866810515522957
48.5885,3.859,3211.0,8748,0.36705532693187015,2010,0.045396219938993454
50.0009,3.3369,3973.0,8748,0.4541609510745313,2010,0.04375907778739929
47.8209,358.8267,3377.0,8748,0.3860310928212163,2010,0.03
46.3917,359.3853,2708.0,8748,0.3095564700502972,2010,0.03
49.6539,2.2995,3893.0,8748,0.44501600365797894,2010,0.04391095042228699
48.8778,3.5716,3438.0,8748,0.39300411522633744,2010,0.04772103950381279
46.1461,2.5385,4339.0,8748,0.49599908550525834,2010,1.2391109466552734
45.9452,0.1592,2418.0,8748,0.2764060356652949,2010,0.04741984233260155
47.0768,2.2356,2607.0,8748,0.29801097393689985,2010,0.047281257808208466
47.1437,359.3499,3456.0,8748,0.3950617283950617,2010,0.03
47.1387,2.1811,2607.0,8748,0.29801097393689985,2010,0.047281257808208466
48.2848,1.6481,4106.0,8748,0.4693644261545496,2010,0.04491318389773369
48.385,5.067,6019.0,8748,0.6880429812528578,2010,1.5477567911148071
43.9814,2.8844,4727.0,8748,0.5403520804755373,2010,1.3448456525802612
48.7769,4.3706,3007.0,8748,0.34373571101966166,2010,0.046046655625104904
49.5405,2.2681,3813.0,8748,0.43587105624142664,2010,0.04377039521932602
49.0111,2.6443,2851.0,8748,0.3259030635573845,2010,0.03
48.1869,6.0594,2064.0,8748,0.23593964334705075,2010,0.07484258711338043
47.7525,5.7095,1876.0,8748,0.2144490169181527,2010,0.1514752060174942
47.7525,5.7095,1876.0,8748,0.2144490169181527,2010,0.1514752060174942
47.7525,5.7095,1876.0,8748,0.2144490169181527,2010,0.1514752060174942
48.3835,5.3403,2411.0,8748,0.2756058527663466,2010,0.053316716104745865
48.1859,357.3524,3647.0,8748,0.41689529035208045,2010,0.03
46.1633,0.909,4306.0,8748,0.4922267946959305,2010,1.163920521736145
47.0869,2.232,2607.0,8748,0.29801097393689985,2010,0.047281257808208466
48.4155,4.072,3064.0,8748,0.3502514860539552,2010,0.04605352506041527
46.0382,5.5245,2689.0,8748,0.30738454503886603,2010,1.428256630897522
48.3918,4.0247,3081.0,8748,0.35219478737997256,2010,0.04605352506041527
48.3738,4.0674,3064.0,8748,0.3502514860539552,2010,0.04605352506041527
49.1846,6.5229,2599.0,8748,0.2970964791952446,2010,0.502655565738678
50.5462,2.0768,3663.0,8748,0.41872427983539096,2010,0.04257160425186157
50.4918,2.1666,3734.0,8748,0.42684042066758116,2010,0.04257160425186157
50.5308,2.1979,3734.0,8748,0.42684042066758116,2010,0.04257160425186157
50.5168,2.0338,3735.0,8748,0.4269547325102881,2010,0.04257160425186157
50.5338,2.0643,3663.0,8748,0.41872427983539096,2010,0.04257160425186157
50.5243,2.0079,3735.0,8748,0.4269547325102881,2010,0.04257160425186157
49.8072,2.9352,3474.0,8748,0.39711934156378603,2010,0.03231651335954666
45.9461,359.344,2613.0,8748,0.2986968449931413,2010,0.03
49.719,3.4628,3410.0,8748,0.3898033836305441,2010,0.034103501588106155
46.955,2.0087,2774.0,8748,0.3171010516689529,2010,0.050066594034433365
47.9323,1.3266,3778.0,8748,0.431870141746685,2010,0.04553840309381485
47.0449,2.0908,2673.0,8748,0.3055555555555556,2010,0.050066594034433365
47.0036,2.0733,2673.0,8748,0.3055555555555556,2010,0.050066594034433365
49.4349,2.5527,3257.0,8748,0.37231367169638774,2010,0.03634747490286827
48.3219,2.0306,3913.0,8748,0.44730224051211703,2010,0.045038752257823944
48.6002,4.006,3146.0,8748,0.35962505715592136,2010,0.04572426900267601
48.8815,4.6144,2963.0,8748,0.33870598994055784,2010,0.04794316366314888
46.1742,359.9723,2649.0,8748,0.30281207133058985,2010,0.03
48.5885,4.0685,3116.0,8748,0.3561957018747142,2010,0.04572426900267601
46.9119,1.3506,2547.0,8748,0.2911522633744856,2010,0.048248887062072754
50.0907,2.8351,4060.0,8748,0.464106081390032,2010,0.041971445083618164
46.9846,2.0644,2673.0,8748,0.3055555555555556,2010,0.050066594034433365
47.4754,358.5871,3583.0,8748,0.4095793324188386,2010,0.03
45.8906,359.6972,2884.0,8748,0.3296753543667124,2010,0.03
49.7224,3.1553,3497.0,8748,0.3997485139460448,2010,0.03138359636068344
49.6596,2.7781,3512.0,8748,0.4014631915866484,2010,0.03231651335954666
49.6615,2.7727,3512.0,8748,0.4014631915866484,2010,0.03231651335954666
48.1733,2.2065,3737.0,8748,0.42718335619570186,2010,0.04660140350461006
47.0919,2.0911,2703.0,8748,0.3089849108367627,2010,0.047281257808208466
49.802,1.5131,4103.0,8748,0.4690214906264289,2010,0.045665085315704346
48.8442,4.3561,3001.0,8748,0.3430498399634202,2010,0.04601354897022247
48.3031,359.7498,2295.0,8748,0.2623456790123457,2010,0.03
48.2976,0.2059,2994.0,8748,0.34224965706447186,2010,0.04404804855585098
48.6424,359.7383,2237.0,8748,0.2557155921353452,2010,0.03
49.8633,2.72,3573.0,8748,0.40843621399176955,2010,0.03878838196396828
46.9817,2.0397,2774.0,8748,0.3171010516689529,2010,0.050066594034433365
48.5815,3.7079,3391.0,8748,0.38763145861911297,2010,0.04774857312440872
48.395,1.9428,3932.0,8748,0.44947416552354824,2010,0.0472312830388546
44.0833,2.6864,2190.0,8748,0.2503429355281207,2010,0.08720902353525162
49.418,3.3335,3202.0,8748,0.366026520347508,2010,0.036178890615701675
48.2931,4.7007,2631.0,8748,0.3007544581618656,2010,0.05086813494563103
47.7081,3.8438,2459.0,8748,0.281092821216278,2010,0.05009034276008606
48.8797,6.702,2978.0,8748,0.3404206675811614,2010,0.04717289283871651
50.1113,3.1411,4138.0,8748,0.47302240512117055,2010,0.039753105491399765
49.8319,2.7527,3614.0,8748,0.4131229995427526,2010,0.03708849847316742
49.5954,2.0558,4162.0,8748,0.4757658893461363,2010,0.04447196424007416
49.5839,2.0378,4183.0,8748,0.47816643804298126,2010,0.04447196424007416
46.1488,0.1688,2391.0,8748,0.2733196159122085,2010,0.048850707709789276
49.6784,4.0446,3734.0,8748,0.42684042066758116,2010,0.04516591504216194
49.6741,4.0169,3734.0,8748,0.42684042066758116,2010,0.04516591504216194
46.1053,0.2604,2193.0,8748,0.2506858710562414,2010,0.047112271189689636
47.3518,6.6706,3325.0,8748,0.38008687700045724,2010,1.3923074007034302
47.1222,1.9366,2844.0,8748,0.32510288065843623,2010,0.04750349372625351
46.4179,358.5609,5312.0,8748,0.6072245084590764,2010,0.03
49.9941,1.7451,4231.0,8748,0.48365340649291266,2010,0.04333122447133064
49.5158,0.5604,3791.0,8748,0.4333561957018747,2010,0.032248497009277344
48.7759,4.3669,3007.0,8748,0.34373571101966166,2010,0.046046655625104904
49.2643,4.0376,3123.0,8748,0.35699588477366256,2010,0.04619774594902992
49.4625,5.6374,6713.0,8748,0.7673754000914494,2010,1.8317101001739502
49.4625,5.6374,6713.0,8748,0.7673754000914494,2010,1.8317101001739502
44.5784,3.4497,4275.0,8748,0.4886831275720165,2010,1.4340451955795288
49.7214,2.9256,3496.0,8748,0.3996342021033379,2010,0.03231651335954666
50.2053,3.6304,3805.0,8748,0.43495656149977135,2010,0.03324799984693527
48.0403,5.264,2228.0,8748,0.25468678555098306,2010,0.0763266384601593
43.1753,2.8138,5946.0,8748,0.6796982167352538,2010,1.3127367496490479
43.174,2.8099,5946.0,8748,0.6796982167352538,2010,1.3127367496490479
49.8042,2.6561,3575.0,8748,0.40866483767718337,2010,0.04231958091259003
48.0278,6.1724,4114.0,8748,0.4702789208962048,2010,1.32657790184021
49.9591,3.6354,3938.0,8748,0.45016003657978965,2010,0.04337245225906372
46.1541,359.8404,2692.0,8748,0.30772748056698673,2010,0.03
47.1372,1.9767,2786.0,8748,0.3184727937814358,2010,0.04750349372625351
49.3384,4.5163,3383.0,8748,0.3867169638774577,2010,0.04383328557014465
49.3731,4.5525,3499.0,8748,0.39997713763145865,2010,0.04383328557014465
48.1988,6.1938,2100.0,8748,0.24005486968449932,2010,0.07484258711338043
50.0601,2.2962,3569.0,8748,0.4079789666209419,2010,0.03650197014212608
50.0131,1.3723,5436.0,8748,0.6213991769547325,2010,0.09460072219371796
48.7239,4.3592,3027.0,8748,0.34602194787379975,2010,0.046046655625104904
46.7985,359.763,3043.0,8748,0.3478509373571102,2010,0.03
48.853,6.3762,3074.0,8748,0.3513946044810242,2010,0.04787416383624077
49.8646,0.7507,5421.0,8748,0.619684499314129,2010,0.03
47.3474,4.6246,1821.0,8748,0.20816186556927296,2010,0.07320848852396011
48.354,1.2455,4266.0,8748,0.4876543209876543,2010,0.04735677316784859
48.3822,358.3767,2822.0,8748,0.3225880201188843,2010,0.03
48.3083,358.3335,2704.0,8748,0.3090992226794696,2010,0.03
47.9182,1.3468,3778.0,8748,0.431870141746685,2010,0.04553840309381485
49.7304,0.9873,4126.0,8748,0.4716506630086877,2010,0.043522197753190994
44.7119,0.6507,1392.0,8748,0.15912208504801098,2010,0.037628475576639175
44.68,4.88,4749.0,8748,0.5428669410150891,2010,0.7732710242271423
48.644,5.468,2709.0,8748,0.3096707818930041,2010,0.2593359649181366
50.1621,2.8618,4226.0,8748,0.48308184727937814,2010,0.041971445083618164
50.055,2.7773,4070.0,8748,0.46524919981710106,2010,0.03708849847316742
48.6507,1.3545,3780.0,8748,0.43209876543209874,2010,0.04578394815325737
47.1225,1.9533,2786.0,8748,0.3184727937814358,2010,0.04750349372625351
47.3896,4.5918,1903.0,8748,0.21753543667123915,2010,0.07320848852396011
43.2275,359.0887,392.0,8748,0.04481024234110654,2010,0.03
48.0829,357.7137,3463.0,8748,0.39586191129401005,2010,0.03
45.9321,359.4189,2708.0,8748,0.3095564700502972,2010,0.03
49.769,3.703,3548.0,8748,0.40557841792409693,2010,0.033049751073122025
46.4345,1.7774,4213.0,8748,0.4815957933241884,2010,0.8735832571983337
49.7975,2.7291,3575.0,8748,0.40866483767718337,2010,0.04231958091259003
43.7221,2.9474,5819.0,8748,0.6651806127114769,2010,2.345881223678589
46.231,359.8521,2649.0,8748,0.30281207133058985,2010,0.03
48.6768,5.4113,2833.0,8748,0.32384545038866025,2010,0.2593359649181366
48.7006,5.5071,2871.0,8748,0.3281893004115226,2010,0.07091105729341507
49.4452,4.4531,3505.0,8748,0.40066300868770005,2010,0.0444004163146019
47.6588,3.4857,6468.0,8748,0.7393689986282579,2010,1.7443076372146606
48.9115,0.5859,3469.0,8748,0.3965477823502515,2010,0.045962411910295486
49.8125,3.3843,3594.0,8748,0.4108367626886145,2010,0.034103501588106155
47.684,3.5204,2688.0,8748,0.30727023319615915,2010,0.04949799180030823
46.0883,359.446,2812.0,8748,0.3214449016918153,2010,0.03
48.1486,357.3933,3642.0,8748,0.4163237311385459,2010,0.03
50.1081,2.7271,3984.0,8748,0.4554183813443073,2010,0.044946372509002686
50.0699,2.0925,3426.0,8748,0.39163237311385457,2010,0.03389487415552139
46.12,0.0476,2818.0,8748,0.3221307727480567,2010,0.048850707709789276
48.0835,357.4902,3626.0,8748,0.4144947416552355,2010,0.03
48.3161,1.3947,4159.0,8748,0.4754229538180155,2010,0.04677918553352356
48.2079,3.5447,3078.0,8748,0.35185185185185186,2010,0.04881316050887108
49.1692,6.5201,2599.0,8748,0.2970964791952446,2010,0.502655565738678
49.1626,3.2644,3296.0,8748,0.37677183356195704,2010,0.045029327273368835
49.7589,3.5869,3552.0,8748,0.4060356652949246,2010,0.033049751073122025
50.5983,1.9582,3574.0,8748,0.40855052583447643,2010,0.031511444598436356
50.5969,2.2428,3389.0,8748,0.38740283493369915,2010,0.032660067081451416
49.8404,3.4833,3674.0,8748,0.4199817101051669,2010,0.04375907778739929
50.0562,3.4708,4052.0,8748,0.4631915866483768,2010,0.04375907778739929
48.661,4.0573,3088.0,8748,0.3529949702789209,2010,0.04572426900267601
48.661,4.0573,3088.0,8748,0.3529949702789209,2010,0.04572426900267601
49.5361,4.3162,3559.0,8748,0.40683584819387286,2010,0.0444004163146019
49.5338,4.3464,3559.0,8748,0.40683584819387286,2010,0.0444004163146019
49.3163,4.4514,3396.0,8748,0.38820301783264743,2010,0.04469630867242813
50.607,2.1467,3383.0,8748,0.3867169638774577,2010,0.032660067081451416
49.4529,4.2477,3578.0,8748,0.40900777320530407,2010,0.039809130132198334
49.4544,4.2748,3559.0,8748,0.40683584819387286,2010,0.0444004163146019
49.7303,2.6007,3687.0,8748,0.42146776406035663,2010,0.04231958091259003
50.0691,2.1038,3412.0,8748,0.39003200731595794,2010,0.03138605132699013
48.3155,4.9839,2403.0,8748,0.27469135802469136,2010,0.0511876605451107
49.2774,4.4244,3337.0,8748,0.3814586191129401,2010,0.04469630867242813
49.278,4.4288,3337.0,8748,0.3814586191129401,2010,0.04469630867242813
46.231,359.8208,2692.0,8748,0.30772748056698673,2010,0.03
49.4577,4.472,3606.0,8748,0.4122085048010974,2010,0.0444004163146019
49.6458,2.0593,4162.0,8748,0.4757658893461363,2010,0.04447196424007416
48.3962,4.0253,3081.0,8748,0.35219478737997256,2010,0.04605352506041527
47.7384,358.4292,3468.0,8748,0.39643347050754457,2010,0.03
45.2588,0.1659,4197.0,8748,0.47976680384087794,2010,0.4019373953342438
44.6674,3.9989,4541.0,8748,0.5190900777320531,2010,1.430141568183899
44.5653,5.6468,1211.0,8748,0.13843164151806128,2010,0.06783337891101837
47.2118,4.4265,4211.0,8748,0.4813671696387746,2010,1.3701417446136475
49.9021,1.9795,3864.0,8748,0.44170096021947874,2010,0.04322047531604767
49.9932,3.1038,3925.0,8748,0.4486739826245999,2010,0.04420030489563942
47.3247,4.6446,1821.0,8748,0.20816186556927296,2010,0.07320848852396011
48.9105,358.8764,2667.0,8748,0.3048696844993141,2010,0.03
48.902,358.8891,2667.0,8748,0.3048696844993141,2010,0.03
49.6964,4.0181,3734.0,8748,0.42684042066758116,2010,0.04516591504216194
45.1891,5.7123,331.0,8748,0.03783721993598537,2010,1.521663784980774
48.044,358.0144,3327.0,8748,0.38031550068587106,2010,0.03
49.6012,3.9814,3476.0,8748,0.3973479652491998,2010,0.043781474232673645
49.6032,4.0211,3493.0,8748,0.3992912665752172,2010,0.04516591504216194
46.069,0.0914,2599.0,8748,0.2970964791952446,2010,0.048850707709789276
45.1312,3.0943,4034.0,8748,0.4611339734796525,2010,1.3817059993743896
49.6724,4.0491,3734.0,8748,0.42684042066758116,2010,0.04516591504216194
50.0801,1.8879,3852.0,8748,0.4403292181069959,2010,0.0483233779668808
48.6101,4.1427,3116.0,8748,0.3561957018747142,2010,0.04572426900267601
46.061,5.5113,2897.0,8748,0.33116140832190216,2010,1.428256630897522
43.6631,2.684,5834.0,8748,0.6668952903520805,2010,2.277168035507202
47.3599,6.5438,3539.0,8748,0.40454961133973477,2010,1.3923074007034302
47.3394,6.5717,3410.0,8748,0.3898033836305441,2010,1.3923074007034302
45.8636,0.3303,2188.0,8748,0.2501143118427069,2010,0.04848654195666313
47.9431,357.2162,3709.0,8748,0.42398262459990854,2010,0.03
49.7722,2.5023,3604.0,8748,0.41197988111568357,2010,0.04231958091259003
49.1178,6.4911,6521.0,8748,0.7454275262917238,2010,1.7096155881881714
49.7717,1.8231,3913.0,8748,0.44730224051211703,2010,0.045480236411094666
49.1397,6.5656,2816.0,8748,0.3219021490626429,2010,0.502655565738678
48.4061,3.5664,3183.0,8748,0.36385459533607684,2010,0.045702897012233734
49.933,3.2696,3795.0,8748,0.4338134430727023,2010,0.04375907778739929
48.3221,1.6436,4122.0,8748,0.4711934156378601,2010,0.0462961345911026
50.0646,1.9734,3666.0,8748,0.41906721536351166,2010,0.04322047531604767
49.6401,1.0834,3755.0,8748,0.42924096936442613,2010,0.0431828536093235
48.2389,1.4636,4234.0,8748,0.48399634202103337,2010,0.04677918553352356
48.2598,358.7768,2068.0,8748,0.23639689071787837,2010,0.03
50.5524,2.3422,3484.0,8748,0.3982624599908551,2010,0.042524054646492004
48.6342,3.7928,3279.0,8748,0.37482853223593965,2010,0.045396219938993454
48.0258,357.4606,3682.0,8748,0.4208962048468221,2010,0.03
47.7201,4.0528,2247.0,8748,0.25685871056241427,2010,0.04914037138223648
43.6612,2.8923,5819.0,8748,0.6651806127114769,2010,2.345881223678589
47.5203,357.5477,0.0,8748,0.0,2010,0.03
49.5678,4.2745,3748.0,8748,0.42844078646547784,2010,0.0444004163146019
48.8005,5.2285,6903.0,8748,0.7890946502057613,2010,2.168269634246826
46.4549,359.8642,2575.0,8748,0.29435299497027895,2010,0.03
46.4421,359.3327,2810.0,8748,0.32121627800640146,2010,0.03
49.1487,3.2614,3379.0,8748,0.3862597165066301,2010,0.045029327273368835
46.6658,359.5454,2698.0,8748,0.3084133516232282,2010,0.03
43.2073,2.8736,5985.0,8748,0.684156378600823,2010,1.3127367496490479
50.078,1.588,5227.0,8748,0.5975080018289894,2010,0.06074706092476845
49.1596,6.5717,2508.0,8748,0.28669410150891633,2010,0.502655565738678
45.8677,0.4758,1934.0,8748,0.22107910379515316,2010,0.04848654195666313
46.4203,359.3383,2810.0,8748,0.32121627800640146,2010,0.03
46.8545,359.5204,3085.0,8748,0.3526520347508002,2010,0.03
43.5006,3.5933,6928.0,8748,0.791952446273434,2010,1.1817673444747925
45.9237,359.3663,2708.0,8748,0.3095564700502972,2010,0.03
47.5905,357.5603,3012.0,8748,0.3443072702331962,2010,0.03
49.912,3.5509,3874.0,8748,0.4428440786465478,2010,0.04337245225906372
49.5355,2.2868,3813.0,8748,0.43587105624142664,2010,0.04377039521932602
49.5382,2.285,3813.0,8748,0.43587105624142664,2010,0.04377039521932602
47.5312,358.4277,3585.0,8748,0.4098079561042524,2010,0.03
46.9769,0.2691,2731.0,8748,0.31218564243255603,2010,0.039352286607027054
48.3481,359.5676,2158.0,8748,0.24668495656149977,2010,0.03
47.5841,4.7269,2313.0,8748,0.26440329218106995,2010,0.07400200515985489
49.8909,3.259,3795.0,8748,0.4338134430727023,2010,0.04375907778739929
49.899,3.2852,3795.0,8748,0.4338134430727023,2010,0.04375907778739929
48.9962,359.3186,2436.0,8748,0.2784636488340192,2010,0.03
49.9037,3.4975,3851.0,8748,0.440214906264289,2010,0.04375907778739929
42.8891,2.8558,5684.0,8748,0.6497485139460448,2010,1.5313304662704468
49.7634,2.2464,3903.0,8748,0.446159122085048,2010,0.04447196424007416
49.5591,4.3375,3748.0,8748,0.42844078646547784,2010,0.0444004163146019
48.4877,3.8163,3268.0,8748,0.3735711019661637,2010,0.04609449952840805
48.4791,3.8529,3216.0,8748,0.3676268861454047,2010,0.04609449952840805
49.0552,5.2574,2978.0,8748,0.3404206675811614,2010,0.04741855710744858
49.6089,2.1744,4108.0,8748,0.4695930498399634,2010,0.04447196424007416
44.6551,4.9938,4423.0,8748,0.5056012802926383,2010,0.7732710242271423
46.8356,0.6279,2410.0,8748,0.2754915409236397,2010,0.037103213369846344
46.1674,359.8284,2692.0,8748,0.30772748056698673,2010,0.03
46.4107,0.0343,2713.0,8748,0.3101280292638317,2010,0.048400186002254486
47.5024,358.7675,3595.0,8748,0.41095107453132146,2010,0.03
50.0929,2.9369,4145.0,8748,0.4738225880201189,2010,0.041971445083618164
50.1465,2.8047,4060.0,8748,0.464106081390032,2010,0.041971445083618164
43.464,1.9194,3567.0,8748,0.40775034293552814,2010,0.05216760188341141
50.0736,2.8572,4145.0,8748,0.4738225880201189,2010,0.041971445083618164
47.6926,3.8195,2459.0,8748,0.281092821216278,2010,0.05009034276008606
46.4061,5.6426,3259.0,8748,0.37254229538180156,2010,1.421397089958191
48.0695,1.687,3921.0,8748,0.4482167352537723,2010,0.04491318389773369
47.7445,359.5869,2544.0,8748,0.2908093278463649,2010,0.03
47.0217,1.8995,2838.0,8748,0.3244170096021948,2010,0.050660405308008194
49.4352,4.4629,3505.0,8748,0.40066300868770005,2010,0.0444004163146019
48.1555,5.0411,2425.0,8748,0.27720621856424327,2010,0.07209005951881409
48.6294,3.7927,3279.0,8748,0.37482853223593965,2010,0.045396219938993454
48.1531,3.5758,2955.0,8748,0.3377914951989026,2010,0.04881316050887108
46.4183,2.1723,1596.0,8748,0.18244170096021947,2010,0.0750257596373558
49.8082,1.5127,4103.0,8748,0.4690214906264289,2010,0.045665085315704346
47.0629,358.0975,4505.0,8748,0.5149748513946045,2010,0.03
47.4258,4.7401,1992.0,8748,0.22770919067215364,2010,0.07320848852396011
47.8136,5.797,1789.0,8748,0.20450388660265204,2010,0.16776396334171295
50.5379,2.2883,3825.0,8748,0.43724279835390945,2010,0.042524054646492004
43.5877,2.8177,5857.0,8748,0.6695244627343393,2010,2.345881223678589
43.5378,5.7879,4294.0,8748,0.49085505258344764,2010,1.3613743782043457
48.5381,356.738,3347.0,8748,0.38260173754000915,2010,0.03
48.7261,4.4827,2956.0,8748,0.3379058070416095,2010,0.046046655625104904
49.8049,2.8866,3474.0,8748,0.39711934156378603,2010,0.03231651335954666
49.8407,2.7327,3580.0,8748,0.4092363968907179,2010,0.03878838196396828
49.9518,1.2545,0.0,8748,0.0,2010,0.09460072219371796
48.2658,356.6915,3179.0,8748,0.3633973479652492,2010,0.03
47.9333,358.3699,3177.0,8748,0.3631687242798354,2010,0.03
50.068,1.496,5537.0,8748,0.6329446730681298,2010,0.09460072219371796
42.9955,2.2308,4607.0,8748,0.5266346593507087,2010,1.479419231414795
49.8051,2.6342,3591.0,8748,0.4104938271604938,2010,0.04231958091259003
47.008,1.7737,2868.0,8748,0.3278463648834019,2010,0.050660405308008194
47.9567,357.6579,3618.0,8748,0.41358024691358025,2010,0.03
48.5145,5.2037,6136.0,8748,0.7014174668495656,2010,1.5477567911148071
48.1927,2.2201,3737.0,8748,0.42718335619570186,2010,0.04660140350461006
48.6637,5.3792,2833.0,8748,0.32384545038866025,2010,0.2593359649181366
50.2148,2.949,4226.0,8748,0.48308184727937814,2010,0.041971445083618164
46.4498,359.1067,3175.0,8748,0.36294010059442156,2010,0.03
50.3956,3.0172,3697.0,8748,0.4226108824874257,2010,0.057391129434108734
49.4163,2.5454,3326.0,8748,0.3802011888431642,2010,0.03634747490286827
48.4835,5.2057,6136.0,8748,0.7014174668495656,2010,1.5477567911148071
49.7492,0.9862,4126.0,8748,0.4716506630086877,2010,0.043522197753190994
46.1736,359.5131,2823.0,8748,0.3227023319615912,2010,0.03
50.3969,3.0079,3697.0,8748,0.4226108824874257,2010,0.057391129434108734
50.3919,3.0483,3697.0,8748,0.4226108824874257,2010,0.057391129434108734
49.6827,1.0899,4106.0,8748,0.4693644261545496,2010,0.0431828536093235
49.7986,0.5779,5838.0,8748,0.6673525377229081,2010,0.032391179352998734
49.8315,0.8365,4942.0,8748,0.5649291266575217,2010,0.03
48.6199,3.8725,3211.0,8748,0.36705532693187015,2010,0.045396219938993454
43.03,2.89,5872.0,8748,0.6712391403749428,2010,1.5313304662704468
48.6525,4.0447,3129.0,8748,0.35768175582990397,2010,0.04572426900267601
48.2789,2.2194,3684.0,8748,0.42112482853223593,2010,0.04660140350461006
50.0109,3.5233,3950.0,8748,0.4515317786922725,2010,0.04337245225906372
43.754,3.2122,4970.0,8748,0.5681298582533151,2010,1.3964519500732422
47.7761,5.2836,5154.0,8748,0.5891632373113854,2010,1.2009106874465942
46.321,2.4774,1557.0,8748,0.1779835390946502,2010,0.07858124375343323
49.6452,2.2858,3995.0,8748,0.4566758116140832,2010,0.04391095042228699
49.6452,2.2858,3995.0,8748,0.4566758116140832,2010,0.04391095042228699
43.8053,3.1928,4970.0,8748,0.5681298582533151,2010,1.3964519500732422
48.0235,357.9215,3455.0,8748,0.3949474165523548,2010,0.03
48.4201,356.8768,3209.0,8748,0.36682670324645633,2010,0.03
48.424,357.5784,3962.0,8748,0.4529035208047554,2010,0.03
48.0069,357.2633,3626.0,8748,0.4144947416552355,2010,0.03
46.1662,0.1372,2549.0,8748,0.2913808870598994,2010,0.048850707709789276
43.7522,2.8432,5722.0,8748,0.6540923639689071,2010,2.345881223678589
43.6842,3.2182,5025.0,8748,0.5744170096021948,2010,1.3964519500732422
43.8896,3.0776,4888.0,8748,0.5587562871513488,2010,1.327324628829956
43.895,3.0808,4888.0,8748,0.5587562871513488,2010,1.327324628829956
48.1819,355.8636,4886.0,8748,0.5585276634659351,2010,0.03
48.4899,356.4239,4324.0,8748,0.4942844078646548,2010,0.03
48.5352,355.3777,6866.0,8748,0.7848651120256058,2010,0.03
48.5531,355.5509,6599.0,8748,0.7543438500228624,2010,0.03
48.1142,357.3914,3642.0,8748,0.4163237311385459,2010,0.03
49.7363,1.8397,4013.0,8748,0.4587334247828075,2010,0.045480236411094666
46.1203,0.0423,2818.0,8748,0.3221307727480567,2010,0.048850707709789276
44.2468,2.7006,2184.0,8748,0.2496570644718793,2010,0.08720902353525162
48.4677,356.7147,3347.0,8748,0.38260173754000915,2010,0.03
49.9343,3.2135,3775.0,8748,0.4315272062185642,2010,0.04420030489563942
49.2643,4.0376,3123.0,8748,0.35699588477366256,2010,0.04619774594902992
43.4365,4.7745,6703.0,8748,0.7662322816643804,2010,0.4240054190158844
43.4365,4.7745,6703.0,8748,0.7662322816643804,2010,0.4240054190158844
48.6649,3.5534,3536.0,8748,0.40420667581161407,2010,0.04774857312440872
46.1808,1.1682,4184.0,8748,0.47828074988568814,2010,1.1909875869750977
47.688,358.698,3550.0,8748,0.40580704160951075,2010,0.03
47.1118,4.7471,4522.0,8748,0.5169181527206218,2010,1.3094366788864136
50.1332,3.1267,4138.0,8748,0.47302240512117055,2010,0.039753105491399765
47.3895,3.0457,2326.0,8748,0.2658893461362597,2010,0.2793274223804474
46.5137,359.0781,2828.0,8748,0.3232738911751257,2010,0.03
48.4954,4.0386,3187.0,8748,0.3643118427069044,2010,0.04605352506041527
46.4755,2.2483,1588.0,8748,0.18152720621856425,2010,0.0750257596373558
46.3887,359.4499,2708.0,8748,0.3095564700502972,2010,0.03
50.1593,2.1385,3377.0,8748,0.3860310928212163,2010,0.03389487415552139
43.7417,2.848,5861.0,8748,0.6699817101051669,2010,2.345881223678589
43.6681,2.591,5903.0,8748,0.6747828074988569,2010,2.277168035507202
43.7418,2.8479,5861.0,8748,0.6699817101051669,2010,2.345881223678589
43.7126,2.6918,5834.0,8748,0.6668952903520805,2010,2.277168035507202
48.1281,1.6203,4017.0,8748,0.4591906721536351,2010,0.04491318389773369
48.276,4.9567,2403.0,8748,0.27469135802469136,2010,0.0511876605451107
50.2346,2.3771,3777.0,8748,0.43175582990397804,2010,0.04259803891181946
48.8277,4.3867,3001.0,8748,0.3430498399634202,2010,0.04601354897022247
48.7507,4.4146,3007.0,8748,0.34373571101966166,2010,0.046046655625104904
48.7491,4.4166,3027.0,8748,0.34602194787379975,2010,0.046046655625104904
48.7547,4.419,3007.0,8748,0.34373571101966166,2010,0.046046655625104904
48.4812,4.2002,3114.0,8748,0.3559670781893004,2010,0.04605352506041527
49.935,3.2131,3775.0,8748,0.4315272062185642,2010,0.04420030489563942
49.7799,2.6186,3591.0,8748,0.4104938271604938,2010,0.04231958091259003
49.9381,2.0035,3736.0,8748,0.427069044352995,2010,0.03138605132699013
49.9442,2.0072,3736.0,8748,0.427069044352995,2010,0.03138605132699013
49.9544,1.9577,3752.0,8748,0.4288980338363054,2010,0.04322047531604767
47.6176,4.2328,2099.0,8748,0.2399405578417924,2010,0.04914037138223648
